"grdc_no","wmo_reg","sub_reg","river","station","country","lat","lon","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr","miss"
4121320,4,4211,"BIG SIOUX RIVER","AKRON, IA","US",42.8372,-96.5617,21818.2,341.04,1928,2020,93,0,NA,NA,NA,NA,1928,2020,93,"43.627","1.375821072","63.05841325",0
4121321,4,4211,"BIG SIOUX RIVER","NEAR BROOKINGS, SD","US",44.18,-96.7489,10095.8,473.02,1953,2020,68,0,NA,NA,NA,NA,1953,2020,68,"11.026","0.347715936","34.44164266",0
4121400,4,4211,"NIOBRARA RIVER","NEAR VERDEL, NEBR.","US",42.7397,-98.2242,29992.2,399.93,1928,2021,94,28.83357879,NA,NA,NA,NA,1928,2021,94,"52.445","1.65390552","55.14452158",0
4121401,4,4211,"NIOBRARA RIVER","NEAR SPARKS, NEBR.","US",42.9028,-100.3615,18518.5,697.25,1945,2021,77,0,NA,NA,NA,NA,1945,2021,77,"22.306","0.703442016","37.98590685",0
4121420,4,4211,"GRAND RIVER","LITTLE EAGLE, SD","US",45.6578,-100.8182,13908.3,495.19,1958,2020,63,0,NA,NA,NA,NA,1958,2020,63,"7.797","0.245886192","17.67909752",0
4121800,4,4211,"MISSOURI RIVER","YANKTON, S.D.","US",42.8661,-97.3939,723905,347.37,1930,1995,66,0,1930,1984,55,0,1930,1995,66,"739.824","23.33108966","32.22949097",59.15
4121801,4,4211,"MISSOURI RIVER","OMAHA, NE","US",41.2589,-95.9225,846305.8,289.02,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"945.074","29.80385366","35.21641192",0
4121802,4,4211,"MISSOURI RIVER","BISMARCK, ND","US",46.8142,-100.8214,482776,493.25,1927,2021,95,0.44334257,NA,NA,NA,NA,1927,2021,95,"635.392","20.03772211","41.5052159",0
4122100,4,4221,"ELKHORN RIVER","WATERLOO, NE","US",41.2936,-96.2836,17871,336.72,1899,2021,123,22.07695936,NA,NA,NA,NA,1899,2021,123,"43.759","1.379983824","77.21917207",0
4122130,4,4221,"SOUTH PLATTE RIVER","ROSCOE, NEBR.","US",41.1258,-101.5768,61901,960.12,1982,2021,40,0,NA,NA,NA,NA,1982,2021,40,"19.89","0.62725104","10.13313258",9.15
4122131,4,4221,"SOUTH PLATTE RIVER","NEAR WELDONA, CO","US",40.3219,-103.9219,34162.1,1313.02,1952,2007,56,0,NA,NA,NA,NA,1952,2007,56,"20.018","0.631287648","18.47918155",29.88
4122132,4,4221,"SOUTH PLATTE RIVER","NEAR KERSEY, CO","US",40.4122,-104.5833,25016.8,1394.69,1901,2007,107,2.032468034,NA,NA,NA,NA,1901,2007,107,"25.258","0.796536288","31.840055",29.88
4122133,4,4221,"SOUTH PLATTE RIVER","HENDERSON, CO","US",39.9219,-104.8683,12349.1,1523.73,1926,2007,82,0,NA,NA,NA,NA,1926,2007,82,"12.252","0.386379072","31.28803492",29.88
4122150,4,4221,"NORTH PLATTE RIVER","NEAR KEYSTON, NEBR","US",41.2083,-101.631,75887,946.58,1942,1994,53,0,NA,NA,NA,NA,1942,1994,53,"14.259","0.449671824","5.925544876",61.59
4122151,4,4221,"NORTH PLATTE RIVER","ABOVE SEMINOE RESERVOIRE NR SINCLAIR, WY","US",41.8722,-107.0575,10813.3,1950.95,1939,2021,83,0,NA,NA,NA,NA,1939,2021,83,"32.367","1.020725712","94.39539382",0
4122152,4,4221,"NORTH PLATTE RIVER","WYOMING-NEBRASKA STATE LINE","US",41.9886,-104.0533,57544.6,1226.82,1929,2020,92,0,NA,NA,NA,NA,1929,2020,92,"22.284","0.702748224","12.2122358",0
4122153,4,4221,"NORTH PLATTE RIVER","ORIN, WY","US",42.6505,-105.1633,38914.8,1420.37,1895,2021,127,49.72052515,NA,NA,NA,NA,1895,2021,127,"45.685","1.44072216","37.02247371",7.72
4122201,4,4221,"BIG BLUE RIVER","NEAR MANHATTAN, KS","US",39.2372,-96.5714,24967.6,301.41,1950,2021,72,0,NA,NA,NA,NA,1950,2021,72,"66.062","2.083331232","83.44138932",0
4122220,4,4221,"SMOKY HILL RIVER","ELLSWORTH, KS","US",38.7267,-98.2337,19632.2,495.95,1895,2021,127,12.50785806,NA,NA,NA,NA,1895,2021,127,"6.465","0.20388024","10.384992",0
4122222,4,4221,"SMOKY HILL RIVER","ENTERPRISE, KS","US",38.9067,-97.1203,49883.4,336.27,1934,2021,88,0,NA,NA,NA,NA,1934,2021,88,"43.669","1.377145584","27.60729188",0
4122240,4,4221,"SOLOMON RIVER","NILES, KS","US",38.9689,-97.4764,17534.3,353.86,1897,2021,125,11.22980489,NA,NA,NA,NA,1897,2021,125,"15.968","0.503566848","28.7189593",0.41
4122251,4,4221,"GRAND RIVER","NEAR SUMNER, MO","US",39.6403,-93.2738,17819.2,192.38,1924,2020,97,0.008547252,NA,NA,NA,NA,1924,2020,97,"124.592","3.929133312","220.4999838",0
4122300,4,4221,"OSAGE RIVER","NEAR BAGNELL, MO","US",38.1914,-92.6074,36260,167.38,1925,2020,96,0.00289126,NA,NA,NA,NA,1925,2020,96,"300.908","9.489434688","261.7053141",0.2
4122301,4,4221,"OSAGE RIVER","ABOVE SHELL CITY, MO","US",38.0556,-94.1458,14011.9,213.36,1979,2012,34,13.32600051,NA,NA,NA,NA,1979,2012,34,"138.234","4.359347424","311.117509",41.06
4122350,4,4221,"REPUBLICAN RIVER","CLAY CENTER, KS","US",39.3556,-97.1264,63563.8,353.33,1917,2021,105,0.715209416,NA,NA,NA,NA,1917,2021,105,"25.998","0.819872928","12.89842533",2.03
4122351,4,4221,"REPUBLICAN RIVER","CAMBRIDGE, NEBR.","US",40.2847,-100.1435,37451.4,682.47,1945,2021,77,0,NA,NA,NA,NA,1945,2021,77,"6.159","0.194230224","5.186193947",0
4122352,4,4221,"REPUBLICAN RIVER","STRATTON, NEBR.","US",40.1411,-101.2288,21238,845.97,1950,2021,72,0,NA,NA,NA,NA,1950,2021,72,"2.505","0.07899768","3.719638384",0
4122600,4,4221,"PLATTE RIVER","LOUISVILLE, NEBR.","US",41.0153,-96.1581,221108.3,306.96,1953,2021,69,0,1973,1984,12,0,1953,2021,69,"213.829","6.743311344","30.49777572",0
4122601,4,4221,"PLATTE RIVER","NEAR ASHLAND, NE","US",41.0622,-96.3247,218078,316.99,1928,2021,94,30.01211477,NA,NA,NA,NA,1928,2021,94,"174.586","5.505744096","25.24667365",23.37
4122602,4,4221,"PLATTE RIVER","NEAR DUNCAN, NEBR.","US",41.3678,-97.4948,153587,450.14,1895,2021,127,26.06234138,NA,NA,NA,NA,1895,2021,127,"49.859","1.572353424","10.2375424",0
4122603,4,4221,"PLATTE RIVER","NEAR GRAND ISLAND, NEBR.","US",40.8745,-98.282,149313.5,558.36,1934,2021,88,0,NA,NA,NA,NA,1934,2021,88,"44.378","1.399504608","9.372927485",0
4122630,4,4221,"LOUP RIVER","NEAR GENOA, NEBR.","US",41.4181,-97.7239,37088.8,469.43,1929,2021,93,12.17553633,NA,NA,NA,NA,1929,2021,93,"24.526","0.773451936","20.85405664",0
4122635,4,4221,"NORTH LOUP RIVER","NEAR ST. PAUL, NEBR.","US",41.2633,-98.4492,11142.2,536.23,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"27.804","0.876826944","78.69423848",0
4122637,4,4221,"MIDDLE LOUP RIVER","ST.PAUL, NEBR.","US",41.2036,-98.4465,20914.3,541.51,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"32.633","1.029114288","49.20625065",0
4122650,4,4221,"MISSOURI RIVER","NEBRASKA CITY, NEBR.","US",40.6819,-95.8469,1072153.8,275.95,1929,2021,93,0,1965,1984,20,0,1929,2021,93,"1132.231","35.70603682","33.30309216",0
4122700,4,4221,"KANSAS RIVER","DESOTO, KANS.","US",38.9833,-94.9647,154768,229.78,1917,2021,105,0,1973,1984,12,0,1917,2021,105,"209.394","6.603449184","42.66676047",0
4122701,4,4221,"KANSAS RIVER","WAMEGO, KS","US",39.1978,-96.3047,143175.2,289.81,1919,2021,103,0.002678739,NA,NA,NA,NA,1919,2021,103,"145.131","4.576851216","31.96678766",0.2
4122900,4,4221,"MISSOURI RIVER","HERMANN, MO.","US",38.71,-91.4393,1357678,146.78,1928,2021,94,0,1897,1988,92,0.824175824,1897,2021,125,"2379.789","75.0490259","55.27748546",0
4122901,4,4221,"MISSOURI RIVER","BOONVILLE, MO","US",38.9784,-92.7538,1296813,172.34,1925,2021,97,0,NA,NA,NA,NA,1925,2021,97,"1872.535","59.05226376","45.53645264",0
4122902,4,4221,"MISSOURI RIVER","KANSAS CITY, MO","US",39.1119,-94.588,1253819,215.31,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"1543.208","48.66660749","38.81469932",0
4122903,4,4221,"MISSOURI RIVER","RULO, NE","US",40.0536,-95.4222,1084844.8,255.19,1949,2021,73,0,NA,NA,NA,NA,1949,2021,73,"1275.357","40.21965835","37.07411268",0
4123050,4,4231,"OHIO RIVER","METROPOLIS, ILL.","US",37.1476,-88.7409,525770,84.21,1928,2015,88,0,1928,1984,57,0,1928,2015,88,"7908.76","249.4106554","474.3721691",12.2
4123060,4,4231,"TENNESSEE RIVER","PADUCAH, KY.","US",37.02,-88.28,104118,87,NA,NA,NA,NA,1965,1984,20,0,1965,1984,20,"1853.237","58.44368203","561.321597",85.98
4123061,4,4231,"TENNESSEE RIVER","WHITESBURG, AL","US",34.5717,-86.5581,66329.9,167.34,1924,2005,82,10.39040054,1924,2001,78,3.138528139,1924,2005,82,"1219.944","38.47215398","580.0122416",44.51
4123062,4,4231,"TENNESSEE RIVER","SAVANNAH, TN","US",35.2248,-88.2573,85832.6,106.7,1930,2006,77,0.032665505,NA,NA,NA,NA,1930,2006,77,"1551.655","48.93299208","570.0979824",34.35
4123063,4,4231,"TENNESSEE RIVER","CHATTANOOGA, TN","US",35.0867,-85.2786,55426,189.32,1874,2008,135,0,NA,NA,NA,NA,1874,2008,135,"1030.689","32.5038083","586.4361185",27.03
4123080,4,4231,"CUMBERLAND RIVER","NEAR GRAND RIVERS, KY.","US",37.0217,-88.2231,45578.8,91.44,1940,1997,58,1.737929721,1973,1984,12,0.694444444,1940,1997,58,"932.785","29.41630776","645.3945203",56.71
4123081,4,4231,"CUMBERLAND RIVER","OLD HICKORY DAM (TW), TN","US",36.2964,-86.6578,30233,-999,1931,2007,77,6.581649195,NA,NA,NA,NA,1931,2007,77,"523.422","16.50663619","545.9807559",29.88
4123130,4,4231,"WABASH RIVER","MOUNT CARMEL, ILL.","US",38.402,-87.7528,74164.7,112.61,1927,2021,95,0,1965,1984,20,0,1927,2021,95,"846.872","26.70695539","360.1033294",0
4123131,4,4231,"WABASH RIVER","LAFAYETTE, IN","US",40.422,-86.897,18821.5,153.66,1923,2021,99,0,NA,NA,NA,NA,1923,2021,99,"198.937","6.273677232","333.3250396",0
4123201,4,4231,"WHITE RIVER","NEWBERRY, IN","US",38.9275,-87.0114,12141.9,141.91,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"148.21","4.67395056","384.9439182",0
4123202,4,4231,"WHITE RIVER","PETERSBURG, IN","US",38.5109,-87.2895,28813.8,121.92,1928,2021,94,0,NA,NA,NA,NA,1928,2021,94,"367.896","11.60196826","402.653182",0
4123207,4,4231,"WHITE RIVER","SHOALS, IN (EAST FORK)","US",38.6673,-86.7922,12760.9,134.8,1903,2021,119,8.674072871,NA,NA,NA,NA,1903,2021,119,"166.892","5.263106112","412.4400404",0
4123260,4,4231,"SCIOTO RIVER","HIGBY, OH","US",39.2123,-82.8638,13289.3,172.91,1930,2021,92,0,NA,NA,NA,NA,1930,2021,92,"142.785","4.50286776","338.8340816",0
4123268,4,4231,"KANAWHA RIVER","KANAWHA FALLS, WV","US",38.1382,-81.2143,21680.9,189.34,1877,2021,145,0,NA,NA,NA,NA,1877,2021,145,"358.407","11.30272315","521.3216772",0
4123300,4,4231,"OHIO RIVER","LOUISVILLE, KY.","US",38.2803,-85.7991,236130,113.75,1928,2020,93,0.00592698,1965,1984,20,0,1928,2020,93,"3422.633","107.9361543","457.104791",0
4123301,4,4231,"OHIO RIVER","MARTINS FERRY","US",40.1051,-80.7084,63765.8,186.17,1978,1995,18,0,NA,NA,NA,NA,1978,1995,18,"1214.354","38.29586774","600.5706467",59.15
4123352,4,4231,"ALLEGHENY RIVER","NATRONA, PA","US",40.6153,-79.7184,29551.9,224.44,1938,2021,84,0,NA,NA,NA,NA,1938,2021,84,"567.865","17.90819064","605.9911762",0
4123400,4,4231,"MUSKINGUM RIVER","MCCONNELSVILLE, OH","US",39.6451,-81.8499,19223,198.21,1921,2021,101,9.004141411,NA,NA,NA,NA,1921,2021,101,"226.734","7.150283424","371.9650119",21.95
4125026,4,4251,"NEOSHO RIVER","NEAR PARSONS, KS","US",37.3401,-95.11,12703.9,246.96,1921,2021,101,0,1921,2001,81,0.625,1921,2021,101,"79.427","2.504809872","197.1685759",0
4125027,4,4251,"NEOSHO RIVER","NEAR COMMERCE, OK","US",36.9287,-94.9575,15218.8,228.29,1939,2021,83,0,1939,2000,62,0.273224044,1939,2021,83,"110.101","3.472145136","228.1484175",0
4125028,4,4251,"NEOSHO RIVER","NEAR CHOUTEAU, OK","US",36.2295,-95.1827,29873.1,168.86,1937,2021,85,15.59093894,1937,2000,64,20.63492063,1937,2021,85,"260.539","8.216357904","275.0420246",0
4125050,4,4251,"VERDIGRIS RIVER","NEAR CLAREMORE, OK","US",36.3073,-95.698,16923.1,164.17,1935,2021,87,0,NA,NA,NA,NA,1935,2021,87,"122.616","3.866818176","228.4934897",0
4125060,4,4251,"CIMARRON RIVER","PERKINS, OK","US",35.9576,-97.032,46236.7,248.38,1939,1991,53,0.215869004,NA,NA,NA,NA,1939,1991,53,"38.077","1.200796272","25.97063095",69.51
4125061,4,4251,"CIMARRON RIVER","NEAR RIPLEY, OK","US",35.9859,-96.9123,46565.6,242.58,1987,2021,35,0,NA,NA,NA,NA,1987,2021,35,"53.201","1.677746736","36.02974591",21.34
4125062,4,4251,"CIMARRON RIVER","NEAR DOVER, OK","US",35.9517,-97.9145,40696.7,304.55,1973,2021,49,0,NA,NA,NA,NA,1973,2021,49,"22.204","0.700225344","17.20594898",0
4125063,4,4251,"CIMARRON RIVER","NEAR WAYNOKA, OK","US",36.5173,-98.8795,34535.1,416.77,1937,2021,85,0,NA,NA,NA,NA,1937,2021,85,"7.524","0.237276864","6.870600172",0
4125064,4,4251,"CIMARRON RIVER","NEAR FORGAN, OK","US",37.0111,-100.4918,22108.2,707.15,1965,2021,57,1.79455749,NA,NA,NA,NA,1965,2021,57,"1.276","0.040239936","1.820136239",2.64
4125500,4,4251,"ARKANSAS RIVER","TULSA, OK","US",36.1406,-96.0064,193252.9,187.52,1925,2021,97,0,1965,1984,20,5.833333333,1925,2021,97,"219.906","6.934955616","35.88538964",0
4125550,4,4251,"CANADIAN RIVER","NEAR WHITEFIELD, OK","US",35.264,-95.2394,123221.8,144.22,1938,2021,84,0,1965,1984,20,5,1938,2021,84,"170.923","5.390227728","43.74410801",0
4125551,4,4251,"CANADIAN RIVER","NEAR CANADIAN, TX","US",35.935,-100.3707,59222.9,701.5,1938,2021,84,0,NA,NA,NA,NA,1938,2021,84,"6.383","0.201294288","3.398926564",0
4125555,4,4251,"NORTH CANADIAN RIVER","NEAR WETUMKA, OK","US",35.2656,-96.2061,37011.1,206.74,1937,2021,85,0,NA,NA,NA,NA,1937,2021,85,"23.751","0.749011536","20.23748378",0
4125560,4,4251,"BEAVER RIVER","BEAVER, OK","US",36.8222,-100.5193,20603.5,721.82,1937,2021,85,0,NA,NA,NA,NA,1937,2021,85,"1.583","0.049921488","2.422961536",0
4125580,4,4251,"NORTH CANADIAN RIVER","CANTON, OK","US",36.077,-98.5968,32333.6,476.25,1937,2003,67,10.59896373,NA,NA,NA,NA,1937,2003,67,"4.947","0.156008592","4.824968206",56.71
4125800,4,4251,"ARKANSAS RIVER","LITTLE ROCK, ARK.","US",34.7501,-92.2738,409453,68.16,1927,1970,44,0,1927,1984,58,2.183406114,1927,1984,58,"1125.417","35.49115051","86.67942477",85.37
4125801,4,4251,"ARKANSAS RIVER","ARKANSAS CITY","US",37.0564,-97.0592,113216.7,320.05,1902,2021,120,13.44791091,NA,NA,NA,NA,1902,2021,120,"56.426","1.779450336","15.71720723",0
4125802,4,4251,"ARKANSAS RIVER","NEAR HUTCHINSON, KS","US",37.9464,-97.775,100776.9,443.21,1959,2021,63,0,NA,NA,NA,NA,1959,2021,63,"14.534","0.458344224","4.548107989",0
4125803,4,4251,"ARKANSAS RIVER","ABOVE PUEBLO, CO","US",38.2717,-104.718,12095.3,1444.72,1965,2007,43,0,NA,NA,NA,NA,1965,2007,43,"18.726","0.590543136","48.82418262",29.88
4125804,4,4251,"ARKANSAS RIVER","MURRAY DAM NEAR LITTLE ROCK, AR","US",34.7909,-92.359,409297.7,68.16,1927,2020,94,0,NA,NA,NA,NA,1927,2020,94,"1263.265","39.83832504","97.33337138",0
4125900,4,4252,"WHITE RIVER","DEVALLS BLUFF, AR","US",34.7904,-91.446,60686.3,46.61,1949,2021,73,25.15742472,1965,1970,6,1.449275362,1949,2021,73,"789.497","24.89757739","410.2668542",23.98
4125901,4,4252,"WHITE RIVER","NEWPORT, AR","US",35.6051,-91.2887,51437.4,59.16,1927,2021,95,6.40478972,NA,NA,NA,NA,1927,2021,95,"658.71","20.77307856","403.8516441",0
4125902,4,4252,"WHITE RIVER","BATESVILLE, AR","US",35.7598,-91.6412,28671.3,72.46,1937,2021,85,44.79166667,NA,NA,NA,NA,1937,2021,85,"355.921","11.22432466","391.4829344",38.82
4125903,4,4252,"WHITE RIVER","NEAR BRANSON, MO","US",36.5976,-93.2952,10417,212.14,1951,2009,59,7.133065469,NA,NA,NA,NA,1951,2009,59,"110.749","3.492580464","335.2769957",36.18
4125940,4,4252,"BLACK RIVER","ELGIN FERRY, AR","US",35.7642,-91.2946,21802.6,-999,1999,2021,23,0.012201074,NA,NA,NA,NA,1999,2021,23,"307.243","9.689215248","444.4064124",49.19
4125941,4,4252,"BLACK RIVER","BLACK ROCK, AR","US",36.1042,-91.0973,19085.7,69.97,1929,2021,93,8.722769323,NA,NA,NA,NA,1929,2021,93,"255.338","8.052339168","421.9043141",0
4126701,4,4261,"OUACHITA RIVER","CAMDEN, AR","US",33.5965,-92.8182,13874.6,21.85,1928,2021,94,8.384258849,1928,2000,73,0,1928,2021,94,"222.556","7.018526016","505.8542961",19.72
4126702,4,4261,"OUACHITA RIVER","NEAR AR/LA STATE LININE","US",33.0312,-92.0879,27938.3,19.81,1958,2011,54,43.45389445,NA,NA,NA,NA,1958,2011,54,"111.081","3.503050416","125.3852388",69.51
4126800,4,4261,"RED RIVER","ALEXANDRIA, LA.","US",31.313,-92.4429,174825,13.49,1928,1983,56,0,1928,1983,56,1.818181818,1928,1983,56,"872.09","27.50223024","157.3129143",88.41
4126801,4,4261,"RED RIVER","INDEX, AR","US",33.5521,-94.0413,124397.7,75.25,1936,2021,86,0.012899481,NA,NA,NA,NA,1936,2021,86,"369.93","11.66611248","93.78077312",0.2
4126802,4,4261,"RED RIVER","ARTHUR CITY, TX","US",33.8751,-95.5019,115335.3,115.85,1905,2021,117,21.58303987,NA,NA,NA,NA,1905,2021,117,"259.222","8.174824992","70.87877685",0
4126803,4,4261,"RED RIVER","NEAR BURKBURNETT, TX","US",34.1101,-98.5317,53276.3,290.34,1924,2021,98,36.32692253,1960,2000,41,0,1924,2021,98,"31.954","1.007701344","18.91462703",0
4126804,4,4261,"RED RIVER","DENISON DAM NEAR DENISON, TX","US",33.819,-96.5633,102874.8,150.88,1924,2021,98,7.85782416,NA,NA,NA,NA,1924,2021,98,"140.719","4.437714384","43.13704021",17.68
4126805,4,4261,"RED RIVER","NEAR GAINESVILLE, TX","US",33.7279,-97.16,79725.4,191.39,1936,2021,86,0,NA,NA,NA,NA,1936,2021,86,"89.161","2.811781296","35.26832472",0
4126810,4,4261,"NORTH FORK RED RIVER","NEAR HEADRICK, OK","US",34.6345,-99.0967,10992,394.66,1905,2021,117,25.39057898,1905,2000,96,31.58813264,1905,2021,117,"9.164","0.288995904","26.29147598",0
4127200,4,4271,"KASKASKIA RIVER","NEW ATHENS, IL","US",38.3292,-89.8793,13418.9,109.58,1909,2021,113,46.89753274,NA,NA,NA,NA,1909,2021,113,"116.14","3.66259104","272.9427181",73.98
4127310,4,4271,"TALLAHATCHIE RIVER","MONEY, MS","US",33.6514,-90.2108,13522.4,30.17,1995,2021,27,0.667090216,NA,NA,NA,NA,1995,2021,27,"222.48","7.01612928","518.8523694",42.68
4127500,4,4271,"MISSISSIPPI RIVER","NEAR ARKANSAS CITY, ARK","US",33.5576,-91.2376,2928254,29.46,1928,1980,53,0,NA,NA,NA,NA,1928,1980,53,"15774.224","497.4559281","169.8814133",95.73
4127501,4,4271,"MISSISSIPPI RIVER","THEBES, IL","US",37.2167,-89.464,1847188,91.44,1933,2020,88,2.286876271,NA,NA,NA,NA,1933,2020,88,"6242.382","196.8597588","106.5726709",0
4127502,4,4271,"MISSISSIPPI RIVER","CHESTER, IL","US",37.9028,-89.8362,1835274,103.95,1942,2021,80,0,NA,NA,NA,NA,1942,2021,80,"6195.032","195.3665292","106.4508783",0
4127503,4,4271,"MISSISSIPPI RIVER","ST. LOUIS, MO","US",38.6289,-90.1798,1805230,115.81,1880,2021,142,0,NA,NA,NA,NA,1880,2021,142,"5497.85","173.3801976","96.04327293",0
4127800,4,4271,"MISSISSIPPI RIVER","VICKSBURG, MS","US",32.315,-90.9058,2964255,14.09,1931,2021,91,1.294041888,1928,1983,56,63.22869955,1928,2021,94,"17814.623","561.8019509","189.5255135",2.85
4127930,4,4271,"MISSISSIPPI RIVER","TARBERT LANDING, MS","US",31.0085,-91.6237,3250000,2,1982,1991,10,77.79129906,1965,1984,20,25,1965,1991,27,"14687.49","463.1846846","142.5183645",90.24
4131030,4,4311,"SAINT JOHN RIVER","BELOW FISH RIVER, FORT KENT,ME","US",47.2598,-68.5948,15317.3,149.02,1926,2020,95,0,NA,NA,NA,NA,1926,2020,95,"279.229","8.805765744","574.8902055",0
4133200,4,4331,"FOX RIVER","RAPID CROCHE DAM NEAR WRIGHTSTOWN, WIS.","US",44.3175,-88.1973,15565.9,-999,1917,2013,97,0,1965,1984,20,0,1917,2013,97,"122.238","3.854897568","247.6501563",15.24
4133400,4,4331,"MENOMINEE RIVER","NEAR MCALLISTER, WI","US",45.3258,-87.6634,10178.7,189.65,1945,2020,76,31.74315911,NA,NA,NA,NA,1945,2020,76,"95.659","3.016702224","296.3740187",16.87
4133750,4,4331,"GRAND RIVER","GRAND RAPIDS, MICH.","US",42.9645,-85.6764,12691,178.52,1901,2021,121,20.55626308,1965,1984,20,0,1901,2021,121,"112.537","3.548966832","279.6443804",0
4134400,4,4341,"SAGINAW RIVER","SAGINAW, MI","US",43.4128,-83.963,15695.4,172.23,1904,2012,109,77.59536699,NA,NA,NA,NA,1904,2012,109,"132.456","4.177132416","266.1373661",55.49
4135200,4,4351,"MAUMEE RIVER","WATERVILLE, OHIO","US",41.5001,-83.7127,16394.7,181.57,1898,2021,124,18.86048015,1965,1984,20,0,1898,2021,124,"150.088","4.733175168","288.7015418",0
4136400,4,4361,"OSWEGO RIVER","LOCK 7, OSWEGO, NY","US",43.4517,-76.5052,13209,74.71,1900,2021,122,23.95513389,NA,NA,NA,NA,1900,2021,122,"198.089","6.246934704","472.9301767",0
4143550,4,4431,"SAINT LAWRENCE RIVER","CORNWALL(ONT.), NEAR MASSENA, N.Y.","US",45.0062,-74.7949,773892,-999,1935,2020,86,0,1973,1984,12,0,1935,2020,86,"7225.683","227.8691391","294.4456579",0
4146110,4,4462,"KLAMATH RIVER","NEAR KLAMATH, CA","US",41.5143,-124.0004,31339,-999,1910,2021,112,23.37675153,NA,NA,NA,NA,1910,2021,112,"480.66","15.15809376","483.6814755",5.28
4146111,4,4462,"KLAMATH RIVER","NEAR SEIAD VALLEY, CA","US",41.8537,-123.2323,17974.6,402.34,1912,2021,110,23.84682988,NA,NA,NA,NA,1912,2021,110,"104.044","3.281131584","182.542676",0
4146112,4,4462,"KLAMATH RIVER","KENO, OR","US",42.1332,-121.9622,10152.8,1207.31,1904,2021,118,13.48146065,NA,NA,NA,NA,1904,2021,118,"43.292","1.365256512","134.4709353",0
4146280,4,4464,"SACRAMENTO RIVER","SACRAMENTO, CA","US",38.5866,-121.5055,60885.7,-999,1948,1979,32,0,1948,1984,37,0.694444444,1948,1984,37,"673.555","21.24123048","348.8705965",86.59
4146281,4,4464,"SACRAMENTO RIVER","VERONA, CA","US",38.7743,-121.5983,55040.1,-0.91,1929,2021,93,0,NA,NA,NA,NA,1929,2021,93,"537.254","16.94284214","307.8272413",0
4146360,4,4466,"SAN JOAQUIN RIVER","NEAR VERNALIS, CA","US",37.676,-121.2663,35058.2,7.62,1923,2021,99,5.130437224,NA,NA,NA,NA,1923,2021,99,"125.488","3.957389568","112.8805691",0
4146400,4,4465,"SALINAS RIVER","NEAR SPRECKELS, CA","US",36.6311,-121.6724,10764,6.27,1929,2021,93,0,NA,NA,NA,NA,1929,2021,93,"10.743","0.338791248","31.47447492",0
4146670,4,4463,"ROGUE RIVER","NEAR AGNESS, OREG.","US",42.5804,-124.0595,10202,34.69,1960,2021,62,0,NA,NA,NA,NA,1960,2021,62,"161.116","5.080954176","498.0351084",0
4147010,4,4476,"PENOBSCOT RIVER","WEST ENFIELD, ME.","US",45.2367,-68.6486,16633,38.39,1902,2021,120,0,1902,1984,83,0,1902,2021,120,"346.808","10.93693709","657.5444651",0
4147011,4,4476,"PENOBSCOT RIVER","EDDINGTON, ME","US",44.8281,-68.6961,19463.9,2.19,1979,2002,24,25.45454545,NA,NA,NA,NA,1979,2002,24,"389.151","12.27226594","630.5142308",57.52
4147030,4,4470,"SAINT JOHN RIVER","BELOW FISH RIVER, FORT KENT,ME","US",47.2598,-68.5948,15317.3,149.02,1926,2020,95,0,NA,NA,NA,NA,1926,2020,95,"279.229","8.805765744","574.8902055",0
4147051,4,4470,"KENNEBEC RIVER","NORTH SIDNEY, ME","US",44.4726,-69.6853,13993.8,4.61,1978,2020,43,16.62548765,NA,NA,NA,NA,1978,2020,43,"277.57","8.75344752","625.5232689",17.07
4147320,4,4474,"JAMES RIVER","NEAR RICHMOND, VA.","US",37.5632,-77.5469,17503.2,30.12,1934,2021,88,0,1965,1984,20,0,1934,2021,88,"200.524","6.323724864","361.2896421",0
4147330,4,4474,"JAMES RIVER","CARTERSVILLE, VA","US",37.671,-78.0858,16205.6,49.96,1898,2021,124,0,NA,NA,NA,NA,1898,2021,124,"201.352","6.349836672","391.8297793",0
4147380,4,4475,"MERRIMACK RIVER","BELOW CONCORD RIVER AT LOWELL, MA","US",42.6459,-71.2984,12004.7,1.58,1923,2021,99,0,1965,1984,20,0,1923,2021,99,"225.453","7.109885808","592.2585161",0
4147460,4,4471,"CONNECTICUT RIVER","THOMPSONVILLE, CT","US",41.9873,-72.6054,25019.4,11.73,1928,2021,94,0,1928,1984,57,0,1928,2021,94,"490.091","15.45550978","617.741024",0
4147461,4,4471,"CONNECTICUT RIVER","MONTAGUE CITY, MA","US",42.5787,-72.5745,20357.4,30.44,1904,2021,118,0,NA,NA,NA,NA,1904,2021,118,"406.43","12.81717648","629.6077338",0
4147462,4,4471,"CONNECTICUT RIVER","WEST LEBANON, NH","US",43.6462,-72.3123,10598.3,98,1911,2020,110,3.166704366,NA,NA,NA,NA,1911,2020,110,"207.979","6.558825744","618.8563962",0
